,sample,date,time,n_iter,df,cnc_uranine,cnc_SrB,area1,area2,area3,area4
22,1_2_8_CorrectionData.txt,2024-11-19 08:30:00,14.5,15,1,0.20380248126272008,0.06930830334770882,8250.110683227826,7916.355809927502,581.2254408524003,1231.6843190299894
23,1_3_8_CorrectionData.txt,2024-11-19 09:00:00,15.0,15,1,0.2809996999287108,0.14956054073613698,11375.124640299138,9579.180351206089,3735.9345468926304,2657.854309983415
24,1_1_9_CorrectionData.txt,2024-11-19 10:00:00,16.0,15,1,0.24518897165509274,0.1845238770556369,9925.473634708618,9745.258586752145,3898.859020607896,3279.1910186553255
25,1_2_9_CorrectionData.txt,2024-11-19 10:30:00,16.5,15,1,0.2367052593247907,0.01401884276519204,9582.045206870043,8419.677401620838,131.79164813420618,249.13016147876678
26,1_3_9_CorrectionData.txt,2024-11-19 11:00:00,17.0,15,1,0.22307311461936458,0.15511436647822355,9030.203531671968,8208.568652124777,3074.9100028655575,2756.5518649190067
27,1_1_10_CorrectionData.txt,2024-11-19 12:00:00,18.0,15,1,0.25456529799000843,0.18477108211144247,10305.035893155315,10051.599761452164,4395.519469988489,3283.5841227440687
28,1_2_10_CorrectionData.txt,2024-11-19 12:30:00,18.5,15,1,0.2344889873042639,0.0641274697436007,9492.328490173564,9271.05835009696,1074.9840135645252,1139.6152421450688
29,1_3_10_CorrectionData.txt,2024-11-19 13:00:00,19.0,15,1,0.17890022434053615,0.13681816362554688,7242.0445664794515,7051.805385128305,2362.654291140322,2431.408338632144
30,1_1_11_CorrectionData.txt,2024-11-19 14:00:00,20.0,15,1,0.2605089811525406,0.20048946088958877,10545.641619116599,9857.585487068109,4158.182118672203,3562.9168971230647
31,1_2_11_CorrectionData.txt,2024-11-19 14:30:00,20.5,15,1,0.2267529294721806,0.07778802784209846,9179.165799655264,9135.427155548483,1527.9640828252177,1382.3782934162414
32,1_3_11_CorrectionData.txt,2024-11-19 15:00:00,21.0,15,1,0.15540539922806645,0.08336843902990183,6290.952575547875,6052.769212369447,1564.2333953509362,1481.5483007856997
33,1_1_12_CorrectionData.txt,2024-11-19 16:00:00,22.0,15,1,0.17193955877201683,0.12975620379025327,6960.270463370325,6664.374698613278,1663.3885276866954,2305.909592152754
34,1_2_12_CorrectionData.txt,2024-11-19 16:30:00,22.5,15,1,0.24133079862099083,0.1625854794872853,9769.291264557032,9564.666476260523,4028.443743994327,2889.321710586662
35,1_3_12_CorrectionData.txt,2024-11-19 17:00:00,23.0,15,1,0.237295387194197,0.15863888719145966,9605.934122302742,9050.45651297634,3400.8151603745882,2819.1864510350556
36,1_1_13_CorrectionData.txt,2024-11-19 18:00:00,24.0,15,1,0.2506110088678176,0.17885914851050558,10144.962655923704,9049.315465172722,3955.5002674969173,3178.5225996695585
37,1_2_13_CorrectionData.txt,2024-11-19 18:30:00,24.5,15,1,0.31690844454624845,0.19146420085174895,12828.743437062225,8491.383331605783,4383.404462799316,3402.5281597447056
38,1_3_13_CorrectionData.txt,2024-11-19 19:00:00,25.0,15,1,0.3847836547464494,0.18890054474456844,15576.393972666594,9077.162993981046,3969.99447309895,3356.9691881052117
39,1_1_14_CorrectionData.txt,2024-11-19 20:00:00,26.0,15,1,0.30957076329903427,0.20132247158518907,12531.707394749645,7011.70109755024,2556.1363009852485,3577.7204078396358
40,1_2_14_CorrectionData.txt,2024-11-19 20:30:00,26.5,15,1,0.6030451961949106,0.24625875207636935,24411.820625399436,9728.383057583404,1554.6700993905233,4376.287236966173
41,1_3_14_CorrectionData.txt,2024-11-19 21:00:00,27.0,15,1,0.6927935869390117,0.3135422879135476,28044.91749788514,5421.286744039321,2777.675326492357,5571.989223837625
42,1_1_15_CorrectionData.txt,2024-11-19 22:00:00,28.0,15,1,1.2275908952914,0.4113736170646892,49694.0012561534,1249.9240484703705,2638.405419987819,7310.55889305614
43,1_2_15_CorrectionData.txt,2024-11-19 22:30:00,28.5,15,1,1.7170035083501072,0.4067528813076233,69505.87107483883,1110.0607254753504,431.30166464124795,7228.443367217816
44,1_3_15_CorrectionData.txt,2024-11-19 23:00:00,29.0,15,1,1.6284557460986637,0.3911091339039093,65921.3767409115,4961.2435846472,1105.4079430317465,6950.436873950257
45,1_1_16_CorrectionData.txt,2024-11-20 00:00:00,30.0,15,1,2.1735055578097473,0.47418749028665297,87985.49120422972,2250.530646674457,2.990432088893199e-19,8426.83008897466
46,1_2_16_CorrectionData.txt,2024-11-20 00:30:00,30.5,15,1,2.676729644423184,0.5324115167065371,108356.4620938099,1019.4325978089943,595.0128623461034,9461.53468955308
47,1_3_16_CorrectionData.txt,2024-11-20 01:00:00,31.0,15,1,2.7703673284677883,0.553583124822327,112147.00111326989,7136.282640997283,1444.191025717733,9837.777310787706
48,1_1_17_CorrectionData.txt,2024-11-20 02:00:00,32.0,15,1,3.449203236734226,0.6739884535509342,139626.89902348266,4613.124467201836,519.9531559757845,11977.511630623412
49,1_2_17_CorrectionData.txt,2024-11-20 02:30:00,32.5,15,1,3.303420947400238,0.558414267551623,133725.4987303757,1492.491208562834,8.813481967205784e-17,9923.6319985416
50,1_3_17_CorrectionData.txt,2024-11-20 03:00:00,33.0,15,1,3.2715794937271445,0.5974765869351061,132436.52758787398,7796.1736218173755,1123.505202753004,10617.81211731041
51,1_1_18_CorrectionData.txt,2024-11-20 04:00:00,34.0,15,1,2.9998662801589826,0.5745867932314065,121437.32840176031,1834.5591846324935,4.001748770942398e-20,10211.035459840694
52,1_2_18_CorrectionData.txt,2024-11-20 04:30:00,34.5,15,1,3.608167679789789,0.7279658812471954,146061.9249455442,6247.875931115709,547.5430787696625,12936.749529458197
53,1_3_18_CorrectionData.txt,2024-11-20 05:00:00,35.0,15,1,3.2707274789671796,0.52683223095631,132402.03725179023,3781.432069424979,79.25261816244827,9362.384682439693
54,1_1_19_CorrectionData.txt,2024-11-20 06:00:00,36.0,15,1,3.27682931794242,0.5881220387362218,132649.04526957817,1851.8073290719774,3.712266560318307e-17,10451.57156932913
55,1_2_19_CorrectionData.txt,2024-11-20 06:30:00,36.5,15,1,3.6774197176336463,0.7168608266508836,148865.3107223562,7611.561418138882,534.1085032246893,12739.400569123252
56,1_3_19_CorrectionData.txt,2024-11-20 07:00:00,37.0,15,1,3.179563764723586,0.47208168900164205,128711.64679067381,1412.9896494388477,1.2083533968684442e-16,8389.407698056662
57,1_1_20_CorrectionData.txt,2024-11-20 08:00:00,38.0,15,1,3.2226536336751037,0.5778711912851081,130455.96406283467,2257.342251839073,0.07185995746016792,10269.402803792284
58,1_2_20_CorrectionData.txt,2024-11-20 08:30:00,38.5,15,1,3.2681677832574714,0.5287229588298532,132298.4184303233,4848.01869934681,3.048218249059153e-17,9395.984983715472
59,1_3_20_CorrectionData.txt,2024-11-20 09:00:00,39.0,15,1,2.931502980481806,0.4410323576677165,118669.91955809503,1197.571632116827,1.1645584941022002e-19,7837.6271368084135
60,1_1_21_CorrectionData.txt,2024-11-20 10:00:00,40.0,15,1,3.0482673718639584,0.5241328164235758,123396.64882455907,4010.8579738531016,1.356726344728256e-17,9314.41313516562
61,1_2_21_CorrectionData.txt,2024-11-20 10:30:00,40.5,15,1,3.22576656181381,0.5394583366459381,130581.97823859024,6604.737609610951,411.3804601667186,9586.764383531372
62,1_3_21_CorrectionData.txt,2024-11-20 11:00:00,41.0,15,1,2.8351616283310737,0.5009968838647807,114769.93358299414,6983.174402894821,941.5692265864342,8903.26232115936
63,1_1_22_CorrectionData.txt,2024-11-20 12:00:00,42.0,15,1,2.7323584027818777,0.5183854441173729,110608.3650676414,1269.3450936954916,1203.8260568097485,9212.27604619861
64,1_2_22_CorrectionData.txt,2024-11-20 12:30:00,42.5,15,1,2.664807341611806,0.43329336291414533,107873.8363809952,530.5997412455763,3.7907774218740997e-20,7700.096739689783
65,1_3_22_CorrectionData.txt,2024-11-20 13:00:00,43.0,15,1,2.3849444020204658,0.3924040735250557,96544.72883796348,2824.08455123403,1172.672728033835,6973.449366659176
66,1_1_23_CorrectionData.txt,2024-11-20 14:00:00,44.0,15,1,2.2447646596281974,0.45424554281695667,90870.1247648573,5877.8082048571,736.1125452188685,8072.439881698628
67,1_2_23_CorrectionData.txt,2024-11-20 14:30:00,44.5,15,1,2.0233618987947937,0.3056348643912948,81907.53868086773,2175.8992754077385,1.3471078876374771,5431.46566337148
68,1_3_23_CorrectionData.txt,2024-11-20 15:00:00,45.0,15,1,1.9195486923888743,0.2734777040706945,77705.08521747962,3478.797406557013,676.3447308143932,4859.9977699401215
69,2_1_1_CorrectionData.txt,2024-11-20 16:00:00,46.0,15,1,2.205367516609447,0.3892156788736719,89275.29241299475,3219.0395543196983,725.1316820529879,6916.788108118668
70,2_2_1_CorrectionData.txt,2024-11-20 16:30:00,46.5,15,1,1.6637288874095053,0.2075180983346146,67349.26573498338,1311.6294916864663,4.58202476994848e-19,3687.8234682990205
71,2_3_1_CorrectionData.txt,2024-11-20 17:00:00,47.0,15,1,1.4549241419777887,0.23704351436365098,58896.65882695362,1805.8128094612644,993.6686966418147,4212.522388619698
72,2_4_1_CorrectionData.txt,2024-11-20 17:30:00,47.5,15,1,1.544096674239707,0.3302694518663466,62506.44442184129,618.7384258529794,365.1698964848259,5869.249213584399
73,2_1_2_CorrectionData.txt,2024-11-20 18:00:00,48.0,15,1,1.672848303508943,0.33851414425223586,67718.42803232452,2359.8310650182507,662.3102630263983,6015.766410463111
74,2_2_2_CorrectionData.txt,2024-11-20 18:30:00,48.5,15,1,1.4711620833009573,0.26265798424975095,59553.98553050444,1663.4128984443919,2696.4778788199233,4667.719520494347
75,2_3_2_CorrectionData.txt,2024-11-20 19:00:00,49.0,15,1,1.2652319749489618,0.27596897054360214,51217.746558403975,620.5202876134532,1925.2996753532425,4904.270298641502
76,2_4_2_CorrectionData.txt,2024-11-20 19:30:00,49.5,15,1,1.4053523179839773,0.3729842546420138,56889.94609124738,3821.230575939453,1865.049409711096,6628.337955164266
77,2_1_3_CorrectionData.txt,2024-11-20 20:00:00,50.0,15,1,1.3643850990176933,0.36382008202894717,55231.5556302393,2101.8917501217916,182.11400072179651,6465.480589463488
78,2_2_3_CorrectionData.txt,2024-11-20 20:30:00,50.5,15,1,1.1227002947226654,0.2561535535736545,45447.93389249469,2241.101521747852,2832.9522219853297,4552.128676670431
79,2_3_3_CorrectionData.txt,2024-11-20 21:00:00,51.0,15,1,0.9654336663944966,0.2647915191388653,39081.637062119546,990.6708884931077,2291.6116857669813,4705.63476787592
80,2_4_3_CorrectionData.txt,2024-11-20 21:30:00,51.5,15,1,0.9706126506955243,0.25255502238136673,39291.28707935903,493.793711393288,1314.1801201751286,4488.178843432626
81,2_1_4_CorrectionData.txt,2024-11-20 22:00:00,52.0,15,1,1.1056006773060254,0.25438317995330406,44755.725753250925,7426.013609554613,619.9298233585455,4520.667202046379
82,2_2_4_CorrectionData.txt,2024-11-20 22:30:00,52.5,15,1,0.8875113611431291,0.379978547241256,35927.27093746314,2564.6448857359997,2933.912949064448,6752.634180884513
83,2_3_4_CorrectionData.txt,2024-11-20 23:00:00,53.0,15,1,0.7682082086321488,0.32580504135190036,31097.770300496944,4996.314320895833,3654.9553234990412,5789.911758203769
84,2_4_4_CorrectionData.txt,2024-11-20 23:30:00,53.5,15,1,0.7646532060467157,0.2931574928403731,30953.86054715505,5353.696972359927,2656.2626878084243,5209.729130522287
85,2_1_5_CorrectionData.txt,2024-11-21 00:00:00,54.0,15,1,0.8116436953608883,0.23539892590632763,32856.07849611715,6888.4728782047705,951.668017124321,4183.296253852256
86,2_2_5_CorrectionData.txt,2024-11-21 00:30:00,54.5,15,1,0.7857102086198338,0.2765545880088628,31806.26725392764,6436.6600357621055,4317.220016867484,4914.677361202146
87,2_3_5_CorrectionData.txt,2024-11-21 01:00:00,55.0,15,1,0.6473050334996309,0.24577819381338392,26203.499285655238,8202.5608523786,3989.2430766880398,4367.747191281747
88,2_4_5_CorrectionData.txt,2024-11-21 01:30:00,55.5,15,1,0.6177221171434207,0.2920660578765931,25005.955797669998,7592.685112548955,3693.213708120179,5190.333138048128
89,2_1_6_CorrectionData.txt,2024-11-21 02:00:00,56.0,15,1,0.6918672047016204,0.3247293220217496,28007.41669835561,8454.419772845935,2774.1504285152405,5770.795049719692
90,2_2_6_CorrectionData.txt,2024-11-21 02:30:00,56.5,15,1,0.5938693574576395,0.2824603160327793,24040.37428811785,7947.5988748358195,2224.2543134498183,5019.628604389005
91,2_3_6_CorrectionData.txt,2024-11-21 03:00:00,57.0,15,1,0.5301417282551834,0.2128789397874963,21460.62162150428,6116.833106310922,2674.3808036061437,3783.091481443056
92,2_4_6_CorrectionData.txt,2024-11-21 03:30:00,57.5,15,1,0.4829506421627353,0.21086984215902957,19550.283331645358,5738.920615019337,1965.0970262224596,3747.387620219268
93,2_1_7_CorrectionData.txt,2024-11-21 04:00:00,58.0,15,1,0.5602792639748416,0.2460471922875778,22680.61660815214,10213.195334416781,2487.3418568452867,4372.5275882400365
94,2_2_7_CorrectionData.txt,2024-11-21 04:30:00,58.5,15,1,0.48586518057554146,0.22358770574077103,19668.266510001136,8857.57451466521,3758.399239070763,3973.3979593644603
95,2_3_7_CorrectionData.txt,2024-11-21 05:00:00,59.0,15,1,0.44661926039805255,0.226165914004029,18079.555796945482,5870.655220838653,2569.8594707118427,4019.2155387260154
96,2_4_7_CorrectionData.txt,2024-11-21 05:30:00,59.5,15,1,0.4658095783589964,0.26489558443740663,18856.397404776693,9439.637904259009,2812.2769554679858,4707.484121996242
97,2_1_8_CorrectionData.txt,2024-11-21 06:00:00,60.0,15,1,0.4542937424503776,0.13119915779968408,18390.225843629105,9026.352923513497,1192.894556798488,2331.5524623523197
98,2_2_8_CorrectionData.txt,2024-11-21 06:30:00,60.5,15,1,0.4548526727777305,0.16277075984828546,18412.851854050095,9592.302379408771,2517.5929193828515,2892.614345152007
99,2_3_8_CorrectionData.txt,2024-11-21 07:00:00,61.0,15,1,0.44283070621888815,0.18765498344948847,17926.19166166187,8037.638553678962,3215.5800454897035,3334.8342022313814
100,2_4_8_CorrectionData.txt,2024-11-21 07:30:00,61.5,15,1,0.4097951652790469,0.18335956762810302,16588.882775404218,8242.0390710438,3337.696638044638,3258.4999672931563
101,2_1_9_CorrectionData.txt,2024-11-21 08:00:00,62.0,15,1,0.0009618424618085582,0.007919475624361773,38.93626181871456,206.75231175701416,106.42167942183755,140.7377394961016
102,2_2_9_CorrectionData.txt,2024-11-21 08:30:00,62.5,15,1,0.35123247664302887,0.19804848614545031,14218.211622820287,7447.358060393202,3107.9309126932512,3519.5381074213406
103,2_3_9_CorrectionData.txt,2024-11-21 09:00:00,63.0,15,1,0.3558433834878141,0.1859265940182748,14404.865345502363,7953.5528667092585,2797.7495943046874,3304.1188325458324
104,2_4_9_CorrectionData.txt,2024-11-21 09:30:00,63.5,15,1,0.33213484833252666,0.16317179272735413,13445.122176741943,7476.173090290538,2152.3117296375844,2899.741137826274
105,2_1_10_CorrectionData.txt,2024-11-21 10:00:00,64.0,15,1,0.392051367524384,0.17769456584594567,15870.597627403145,9951.639846003649,3237.082420925487,3157.826692586731
106,2_2_10_CorrectionData.txt,2024-11-21 10:30:00,64.5,15,1,0.3470383416962623,0.1763151124963606,14048.429207430492,7415.586553434103,1582.6744510949206,3133.3122985321907
107,2_3_10_CorrectionData.txt,2024-11-21 11:00:00,65.0,15,1,0.30595661821093684,0.1705679780797513,12385.403498853448,7664.579865368281,2361.2663406937036,3031.1794371233245
108,2_4_10_CorrectionData.txt,2024-11-21 11:30:00,65.5,15,1,0.35073213643130763,0.16267063415097907,14197.957393821727,8056.327448281118,2937.1444870284217,2890.8350020524435
109,2_1_11_CorrectionData.txt,2024-11-21 12:00:00,66.0,15,1,0.37864159536866554,0.21287208310306419,15327.757796228916,8829.427252069387,4184.853532556588,3782.9696306649003
110,2_2_11_CorrectionData.txt,2024-11-21 12:30:00,66.5,15,1,0.3438013252877274,0.1719502237901562,13917.391825116136,8244.321832765676,3728.204837066726,3055.74345448227
111,2_3_11_CorrectionData.txt,2024-11-21 13:00:00,67.0,15,1,0.3426656487738214,0.14079191863185123,13871.418602012984,7148.597960835569,3231.8602905195603,2502.026309243508
112,2_4_11_CorrectionData.txt,2024-11-21 13:30:00,67.5,15,1,0.31520452690258,0.16680583849249295,12759.767293748013,7978.797255646081,3221.7997266919456,2964.3221038485335
113,2_1_12_CorrectionData.txt,2024-11-21 14:00:00,68.0,15,1,0.4015183624843709,0.18094794764575178,16253.830234648829,7475.483112298377,3512.5151950882905,3215.642843799315
114,2_2_12_CorrectionData.txt,2024-11-21 14:30:00,68.5,15,1,0.2815141786339202,0.12892805463687457,11395.951208434339,7989.579637490254,3154.85528996049,2291.1924763561487
115,2_3_12_CorrectionData.txt,2024-11-21 15:00:00,69.0,15,1,0.3155617310166157,0.14036370771058687,12774.227242709578,7524.5951426848005,3371.047776691991,2494.4165330481114
116,2_4_12_CorrectionData.txt,2024-11-21 15:30:00,69.5,15,1,0.4708202905277605,0.17120148095218166,19059.23561232928,7991.734779452555,3161.5468930394686,3042.4374757181868
117,2_1_13_CorrectionData.txt,2024-11-21 16:00:00,70.0,15,1,0.34726035787118675,0.18248691702638686,14057.416625077447,7865.609288684176,3863.362178392119,3242.9920121101586
118,2_2_13_CorrectionData.txt,2024-11-21 16:30:00,70.5,15,1,0.3502466309952585,0.17470934470637867,14178.303690098901,6752.564855952905,3621.315818916325,3104.776049462554
119,2_3_13_CorrectionData.txt,2024-11-21 17:00:00,71.0,15,1,0.2702410632461328,0.1338408483831978,10939.60519577636,5594.941240568456,3662.5380123323584,2378.498191944336
120,2_4_13_CorrectionData.txt,2024-11-21 17:30:00,71.5,15,1,0.33400525400201836,0.138468519176749,13520.837907483961,6946.207351709812,3331.9247698431363,2460.736960962457
121,2_1_14_CorrectionData.txt,2024-11-21 18:00:00,72.0,15,1,0.3932424985590109,0.19471979424440472,15918.815700181325,8864.731643743768,4219.187731159098,3460.3836133799637
122,2_2_14_CorrectionData.txt,2024-11-21 18:30:00,72.5,15,1,0.27391902677237073,0.1261944711875386,11088.492520367969,7279.993952468781,3005.9678979400005,2242.6137100802557
123,2_3_14_CorrectionData.txt,2024-11-21 19:00:00,73.0,15,1,0.2805914716155774,0.1578849797697161,11358.599185130432,7123.61224657803,3521.8852519487914,2805.7886919714215
124,2_4_14_CorrectionData.txt,2024-11-21 19:30:00,73.5,15,1,0.3881639196539481,0.14869633407297492,15713.230185124408,8695.338735981106,3218.5936203109763,2642.4964128195234
125,2_1_15_CorrectionData.txt,2024-11-21 20:00:00,74.0,15,1,0.27896355577417065,0.08130096406503125,11292.699664224832,7499.367914748831,2168.4771714352682,1444.8070104753178
126,2_2_15_CorrectionData.txt,2024-11-21 20:30:00,74.5,15,1,0.2535969974211488,0.15639642557745975,10265.838201261531,7244.103074017424,3131.697765121264,2779.3354566724634
127,2_3_15_CorrectionData.txt,2024-11-21 21:00:00,75.0,15,1,0.26964656179749225,0.146526801729308,10915.539233859532,7799.915897215632,3635.0390110433073,2603.941451317767
128,2_4_15_CorrectionData.txt,2024-11-21 21:30:00,75.5,15,1,0.25566907639668673,0.1641292118517953,10349.717851728301,7304.440494135717,3302.9671233351055,2916.7555223279055
129,2_1_16_CorrectionData.txt,2024-11-21 22:00:00,76.0,15,1,0.2402102967547557,0.1459876883239606,9723.932325058713,6809.086678367468,2706.7033018192124,2594.3608167404936
130,2_2_16_CorrectionData.txt,2024-11-21 22:30:00,76.5,15,1,0.2987279624881128,0.14411868133417605,12092.780909399451,8135.562958471917,3534.5846992743163,2561.146519314597
131,2_3_16_CorrectionData.txt,2024-11-21 23:00:00,77.0,15,1,0.291436145802095,0.16221214000846298,11797.601506436713,8432.658924010553,4093.688998574359,2882.6870599094786
132,2_4_16_CorrectionData.txt,2024-11-21 23:30:00,77.5,15,1,0.2541056581912131,0.13726558790435747,10286.429254065431,7352.053944326909,3351.2082180176017,2439.3595571953747
133,2_1_17_CorrectionData.txt,2024-11-22 00:00:00,78.0,15,1,0.2868067253671023,0.09448623835067665,11610.198336704681,8755.785926597166,3263.4670791274284,1679.1237488070124
134,2_2_17_CorrectionData.txt,2024-11-22 00:30:00,78.5,15,1,0.19330798090642928,0.1359575342452907,7825.283718570009,6915.549156900435,2693.410679522614,2416.1140136962117
135,2_3_17_CorrectionData.txt,2024-11-22 01:00:00,79.0,15,1,0.25692997831235537,0.15171675540466908,10400.76031353008,7872.559459409362,3710.5503300831756,2696.1726018390077
136,2_4_17_CorrectionData.txt,2024-11-22 01:30:00,79.5,15,1,0.30224468181269565,0.13793136300465242,12235.140921357568,7572.339603344757,2860.5848688979104,2451.191108559718
137,2_1_18_CorrectionData.txt,2024-11-22 02:00:00,80.0,15,1,0.2679965817814829,0.042970204268500525,10848.746535003018,8471.251868755806,1175.9130257272539,763.6275053150212
138,2_2_18_CorrectionData.txt,2024-11-22 02:30:00,80.5,15,1,0.22316215227865924,0.1387385031418016,9033.80785748589,7927.707214747072,3892.945704779295,2465.534871170655
139,2_3_18_CorrectionData.txt,2024-11-22 03:00:00,81.0,15,1,0.22935427337754102,0.14002778160587276,9284.470578141734,6640.966168467376,2994.9743214303885,2488.446758929512
140,2_4_18_CorrectionData.txt,2024-11-22 03:30:00,81.5,15,1,0.3173357515849034,0.1149608792528986,12846.041216474838,7884.66453348501,3405.803071825443,2042.9805007248974
141,2_1_19_CorrectionData.txt,2024-11-22 04:00:00,82.0,15,1,0.2762337320247432,0.12470085539934458,11182.193904241232,9205.081496377667,3761.3619549689183,2216.0705246880975
142,2_2_19_CorrectionData.txt,2024-11-22 04:30:00,82.5,15,1,0.25724481911541097,0.1614912404570818,10413.50535695012,8233.186254465767,4008.9299245533166,2869.875886786723
143,2_3_19_CorrectionData.txt,2024-11-22 05:00:00,83.0,15,1,0.31150016613540826,0.15443689708310057,12609.811384720699,8053.607117460595,3791.094098662619,2744.5124931512473
144,2_4_19_CorrectionData.txt,2024-11-22 05:30:00,83.5,15,1,0.2291239772171227,0.14188967175681924,9275.147979115452,7477.387544011494,3511.122550384007,2521.5345823490557
